filename,document,page,gap_index,bit,shift,word
000575.png,DOC001,1,200,0,-0.12,introduced
000576.png,DOC001,1,201,0,-0.12,by
000577.png,DOC001,1,202,0,-0.12,printers
000578.png,DOC001,1,203,0,-0.12,and
000579.png,DOC001,1,204,1,0.12,smartphone
000580.png,DOC001,1,205,0,-0.12,cameras.
000581.png,DOC001,1,206,0,-0.12,This
000582.png,DOC001,1,207,1,0.12,requires
000583.png,DOC001,1,208,0,-0.12,highly
000584.png,DOC001,1,209,0,-0.12,error
000585.png,DOC001,1,210,0,-0.12,correction
000586.png,DOC001,1,211,0,-0.12,"mechanisms,"
000587.png,DOC001,1,212,0,-0.12,such
000588.png,DOC001,1,213,0,-0.12,as
000589.png,DOC001,1,214,1,0.12,Reed-Solomon
000590.png,DOC001,1,215,0,-0.12,"coding,"
000591.png,DOC001,1,216,0,-0.12,combined
000592.png,DOC001,1,217,0,-0.12,deep
000593.png,DOC001,1,218,0,-0.12,learning-based
000594.png,DOC001,1,219,1,0.12,document
000595.png,DOC001,1,220,0,-0.12,dewarping
000596.png,DOC001,1,221,1,0.12,and
000597.png,DOC001,1,222,0,-0.12,residual
000598.png,DOC001,1,223,1,0.12,feature
000599.png,DOC001,1,224,0,-0.12,extraction
000600.png,DOC001,1,225,0,-0.12,reliably
000601.png,DOC001,1,226,0,-0.12,recover
000602.png,DOC001,1,227,0,-0.12,the
000603.png,DOC001,1,228,1,0.12,embedded
000604.png,DOC001,1,229,0,-0.12,cryptographic
000605.png,DOC001,1,230,1,0.12,QUESTION
000606.png,DOC001,1,231,0,-0.12,The
000607.png,DOC001,1,232,1,0.12,rapid
000608.png,DOC001,1,233,0,-0.12,advancement
000609.png,DOC001,1,234,0,-0.12,of
000610.png,DOC001,1,235,1,0.12,artificial
000611.png,DOC001,1,236,1,0.12,intelligence
000612.png,DOC001,1,237,1,0.12,and
000613.png,DOC001,1,238,0,-0.12,machine
000614.png,DOC001,1,239,0,-0.12,has
000615.png,DOC001,1,240,0,-0.12,fundamentally
000616.png,DOC001,1,241,0,-0.12,altered
000617.png,DOC001,1,242,0,-0.12,the
000618.png,DOC001,1,243,0,-0.12,landscape
000619.png,DOC001,1,244,0,-0.12,of
000620.png,DOC001,1,245,0,-0.12,modern
000621.png,DOC001,1,246,0,-0.12,computing.
000622.png,DOC001,1,247,1,0.12,When
000623.png,DOC001,1,248,0,-0.12,scalable
000624.png,DOC001,1,249,1,0.12,distributed
000625.png,DOC001,1,250,1,0.12,"systems,"
000626.png,DOC001,1,251,0,-0.12,engineers
000627.png,DOC001,1,252,1,0.12,must
000628.png,DOC001,1,253,0,-0.12,carefully
000629.png,DOC001,1,254,0,-0.12,consider
000630.png,DOC001,1,255,0,-0.12,the
000631.png,DOC001,1,256,0,-0.12,between
000632.png,DOC001,1,257,0,-0.12,"latency,"
000633.png,DOC001,1,258,0,-0.12,"throughput,"
000634.png,DOC001,1,259,1,0.12,and
000635.png,DOC001,1,260,0,-0.12,fault
000636.png,DOC001,1,261,1,0.12,tolerance.
000637.png,DOC001,1,262,0,-0.12,In
000638.png,DOC001,1,263,0,-0.12,the
000639.png,DOC001,1,264,0,-0.12,context
000640.png,DOC001,1,265,0,-0.12,of
000641.png,DOC001,1,266,0,-0.12,"steganography,"
000642.png,DOC001,1,267,1,0.12,the
000643.png,DOC001,1,268,0,-0.12,primary
000644.png,DOC001,1,269,0,-0.12,challenge
000645.png,DOC001,1,270,0,-0.12,is
000646.png,DOC001,1,271,0,-0.12,overcoming
000647.png,DOC001,1,272,0,-0.12,the
000648.png,DOC001,1,273,0,-0.12,physical
000649.png,DOC001,1,274,1,0.12,channel
000650.png,DOC001,1,275,0,-0.12,introduced
000651.png,DOC001,1,276,0,-0.12,by
000652.png,DOC001,1,277,0,-0.12,printers
000653.png,DOC001,1,278,1,0.12,and
000654.png,DOC001,1,279,1,0.12,smartphone
000655.png,DOC001,1,280,0,-0.12,cameras.
000656.png,DOC001,1,281,1,0.12,This
000657.png,DOC001,1,282,1,0.12,requires
000658.png,DOC001,1,283,0,-0.12,highly
000659.png,DOC001,1,284,0,-0.12,error
000660.png,DOC001,1,285,0,-0.12,correction
000661.png,DOC001,1,286,1,0.12,"mechanisms,"
000662.png,DOC001,1,287,1,0.12,such
000663.png,DOC001,1,288,1,0.12,as
000664.png,DOC001,1,289,0,-0.12,Reed-Solomon
000665.png,DOC001,1,290,0,-0.12,"coding,"
000666.png,DOC001,1,291,0,-0.12,combined
000667.png,DOC001,1,292,0,-0.12,deep
000668.png,DOC001,1,293,1,0.12,learning-based
000669.png,DOC001,1,294,1,0.12,document
000670.png,DOC001,1,295,1,0.12,dewarping
000671.png,DOC001,1,296,0,-0.12,and
000672.png,DOC001,1,297,0,-0.12,residual
000673.png,DOC001,1,298,1,0.12,feature
000674.png,DOC001,1,299,1,0.12,extraction
000675.png,DOC001,1,300,0,-0.12,reliably
000676.png,DOC001,1,301,1,0.12,recover
000677.png,DOC001,1,302,0,-0.12,the
000678.png,DOC001,1,303,1,0.12,embedded
000679.png,DOC001,1,304,0,-0.12,cryptographic
000680.png,DOC001,1,305,1,0.12,QUESTION
000681.png,DOC001,1,306,0,-0.12,The
000682.png,DOC001,1,307,0,-0.12,rapid
000683.png,DOC001,1,308,1,0.12,advancement
000684.png,DOC001,1,309,0,-0.12,of
000685.png,DOC001,1,310,0,-0.12,artificial
000686.png,DOC001,1,311,0,-0.12,intelligence
000687.png,DOC001,1,312,1,0.12,and
000688.png,DOC001,1,313,0,-0.12,machine
000689.png,DOC001,1,314,0,-0.12,has
000690.png,DOC001,1,315,0,-0.12,fundamentally
000691.png,DOC001,1,316,0,-0.12,altered
000692.png,DOC001,1,317,0,-0.12,the
000693.png,DOC001,1,318,0,-0.12,landscape
000694.png,DOC001,1,319,0,-0.12,of
000695.png,DOC001,1,320,1,0.12,modern
000696.png,DOC001,1,321,0,-0.12,computing.
000697.png,DOC001,1,322,0,-0.12,When
000698.png,DOC001,1,323,0,-0.12,scalable
000699.png,DOC001,1,324,1,0.12,distributed
000700.png,DOC001,1,325,1,0.12,"systems,"
000701.png,DOC001,1,326,1,0.12,engineers
000702.png,DOC001,1,327,1,0.12,must
000703.png,DOC001,1,328,1,0.12,carefully
000704.png,DOC001,1,329,0,-0.12,consider
000705.png,DOC001,1,330,0,-0.12,the
000706.png,DOC001,1,331,0,-0.12,between
000707.png,DOC001,1,332,0,-0.12,"latency,"
000708.png,DOC001,1,333,0,-0.12,"throughput,"
000709.png,DOC001,1,334,0,-0.12,and
000710.png,DOC001,1,335,0,-0.12,fault
000711.png,DOC001,1,336,0,-0.12,tolerance.
000712.png,DOC001,1,337,0,-0.12,In
000713.png,DOC001,1,338,0,-0.12,the
000714.png,DOC001,1,339,0,-0.12,context
000715.png,DOC001,1,340,0,-0.12,of
000716.png,DOC001,1,341,0,-0.12,"steganography,"
000717.png,DOC001,1,342,1,0.12,the
000718.png,DOC001,1,343,0,-0.12,primary
000719.png,DOC001,1,344,0,-0.12,challenge
000720.png,DOC001,1,345,0,-0.12,is
000721.png,DOC001,1,346,0,-0.12,overcoming
000722.png,DOC001,1,347,0,-0.12,the
000723.png,DOC001,1,348,0,-0.12,physical
000724.png,DOC001,1,349,0,-0.12,channel
000725.png,DOC001,1,350,1,0.12,introduced
000726.png,DOC001,1,351,0,-0.12,by
000727.png,DOC001,1,352,0,-0.12,printers
000728.png,DOC001,1,353,1,0.12,and
000729.png,DOC001,1,354,0,-0.12,smartphone
000730.png,DOC001,1,355,0,-0.12,cameras.
000731.png,DOC001,1,356,0,-0.12,This
000732.png,DOC001,1,357,0,-0.12,requires
000733.png,DOC001,1,358,1,0.12,highly
000734.png,DOC001,1,359,0,-0.12,error
000735.png,DOC001,1,360,1,0.12,correction
000736.png,DOC001,1,361,0,-0.12,"mechanisms,"
000737.png,DOC001,1,362,1,0.12,such
000738.png,DOC001,1,363,1,0.12,as
000739.png,DOC001,1,364,1,0.12,Reed-Solomon
000740.png,DOC001,1,365,0,-0.12,"coding,"
000741.png,DOC001,1,366,0,-0.12,combined
000742.png,DOC001,1,367,0,-0.12,deep
000743.png,DOC001,1,368,1,0.12,learning-based
000744.png,DOC001,1,369,0,-0.12,document
000745.png,DOC001,1,370,1,0.12,dewarping
000746.png,DOC001,1,371,0,-0.12,and
000747.png,DOC001,1,372,0,-0.12,residual
000748.png,DOC001,1,373,0,-0.12,feature
000749.png,DOC001,1,374,0,-0.12,extraction
000750.png,DOC001,2,0,0,-0.12,CONFIDENTIAL
000751.png,DOC001,2,1,0,-0.12,ENGINEERING
000752.png,DOC001,2,2,1,0.12,EXAM
000753.png,DOC001,2,3,0,-0.12,-
000754.png,DOC001,2,4,0,-0.12,PAGE
000755.png,DOC001,2,5,0,-0.12,QUESTION
000756.png,DOC001,2,6,0,-0.12,The
000757.png,DOC001,2,7,0,-0.12,rapid
000758.png,DOC001,2,8,1,0.12,advancement
000759.png,DOC001,2,9,1,0.12,of
000760.png,DOC001,2,10,1,0.12,artificial
000761.png,DOC001,2,11,0,-0.12,intelligence
000762.png,DOC001,2,12,0,-0.12,and
000763.png,DOC001,2,13,1,0.12,machine
000764.png,DOC001,2,14,0,-0.12,has
000765.png,DOC001,2,15,1,0.12,fundamentally
000766.png,DOC001,2,16,1,0.12,altered
000767.png,DOC001,2,17,1,0.12,the
000768.png,DOC001,2,18,1,0.12,landscape
000769.png,DOC001,2,19,0,-0.12,of
000770.png,DOC001,2,20,0,-0.12,modern
000771.png,DOC001,2,21,0,-0.12,computing.
000772.png,DOC001,2,22,1,0.12,When
000773.png,DOC001,2,23,0,-0.12,scalable
000774.png,DOC001,2,24,0,-0.12,distributed
000775.png,DOC001,2,25,0,-0.12,"systems,"
000776.png,DOC001,2,26,0,-0.12,engineers
000777.png,DOC001,2,27,1,0.12,must
000778.png,DOC001,2,28,0,-0.12,carefully
000779.png,DOC001,2,29,0,-0.12,consider
000780.png,DOC001,2,30,1,0.12,the
000781.png,DOC001,2,31,0,-0.12,between
000782.png,DOC001,2,32,0,-0.12,"latency,"
000783.png,DOC001,2,33,0,-0.12,"throughput,"
000784.png,DOC001,2,34,0,-0.12,and
000785.png,DOC001,2,35,1,0.12,fault
000786.png,DOC001,2,36,0,-0.12,tolerance.
000787.png,DOC001,2,37,0,-0.12,In
000788.png,DOC001,2,38,0,-0.12,the
000789.png,DOC001,2,39,1,0.12,context
000790.png,DOC001,2,40,1,0.12,of
000791.png,DOC001,2,41,1,0.12,"steganography,"
000792.png,DOC001,2,42,0,-0.12,the
000793.png,DOC001,2,43,1,0.12,primary
000794.png,DOC001,2,44,0,-0.12,challenge
000795.png,DOC001,2,45,1,0.12,is
000796.png,DOC001,2,46,1,0.12,overcoming
000797.png,DOC001,2,47,1,0.12,the
000798.png,DOC001,2,48,0,-0.12,physical
000799.png,DOC001,2,49,0,-0.12,channel
000800.png,DOC001,2,50,0,-0.12,introduced
000801.png,DOC001,2,51,0,-0.12,by
000802.png,DOC001,2,52,0,-0.12,printers
000803.png,DOC001,2,53,0,-0.12,and
000804.png,DOC001,2,54,0,-0.12,smartphone
000805.png,DOC001,2,55,1,0.12,cameras.
000806.png,DOC001,2,56,0,-0.12,This
000807.png,DOC001,2,57,0,-0.12,requires
000808.png,DOC001,2,58,0,-0.12,highly
000809.png,DOC001,2,59,0,-0.12,error
000810.png,DOC001,2,60,0,-0.12,correction
000811.png,DOC001,2,61,0,-0.12,"mechanisms,"
000812.png,DOC001,2,62,0,-0.12,such
000813.png,DOC001,2,63,0,-0.12,as
000814.png,DOC001,2,64,0,-0.12,Reed-Solomon
000815.png,DOC001,2,65,0,-0.12,"coding,"
000816.png,DOC001,2,66,0,-0.12,combined
000817.png,DOC001,2,67,1,0.12,deep
000818.png,DOC001,2,68,0,-0.12,learning-based
000819.png,DOC001,2,69,0,-0.12,document
000820.png,DOC001,2,70,0,-0.12,dewarping
000821.png,DOC001,2,71,1,0.12,and
000822.png,DOC001,2,72,0,-0.12,residual
000823.png,DOC001,2,73,0,-0.12,feature
000824.png,DOC001,2,74,0,-0.12,extraction
000825.png,DOC001,2,75,0,-0.12,reliably
000826.png,DOC001,2,76,0,-0.12,recover
000827.png,DOC001,2,77,0,-0.12,the
000828.png,DOC001,2,78,0,-0.12,embedded
000829.png,DOC001,2,79,0,-0.12,cryptographic
000830.png,DOC001,2,80,0,-0.12,QUESTION
000831.png,DOC001,2,81,1,0.12,The
000832.png,DOC001,2,82,1,0.12,rapid
000833.png,DOC001,2,83,0,-0.12,advancement
000834.png,DOC001,2,84,1,0.12,of
000835.png,DOC001,2,85,1,0.12,artificial
000836.png,DOC001,2,86,0,-0.12,intelligence
000837.png,DOC001,2,87,1,0.12,and
000838.png,DOC001,2,88,1,0.12,machine
000839.png,DOC001,2,89,0,-0.12,has
000840.png,DOC001,2,90,0,-0.12,fundamentally
000841.png,DOC001,2,91,1,0.12,altered
000842.png,DOC001,2,92,1,0.12,the
000843.png,DOC001,2,93,1,0.12,landscape
000844.png,DOC001,2,94,0,-0.12,of
000845.png,DOC001,2,95,0,-0.12,modern
000846.png,DOC001,2,96,0,-0.12,computing.
000847.png,DOC001,2,97,0,-0.12,When
000848.png,DOC001,2,98,0,-0.12,scalable
000849.png,DOC001,2,99,0,-0.12,distributed
000850.png,DOC001,2,100,1,0.12,"systems,"
000851.png,DOC001,2,101,0,-0.12,engineers
000852.png,DOC001,2,102,1,0.12,must
000853.png,DOC001,2,103,0,-0.12,carefully
000854.png,DOC001,2,104,0,-0.12,consider
000855.png,DOC001,2,105,1,0.12,the
000856.png,DOC001,2,106,0,-0.12,between
000857.png,DOC001,2,107,0,-0.12,"latency,"
000858.png,DOC001,2,108,0,-0.12,"throughput,"
000859.png,DOC001,2,109,1,0.12,and
000860.png,DOC001,2,110,0,-0.12,fault
000861.png,DOC001,2,111,1,0.12,tolerance.
000862.png,DOC001,2,112,0,-0.12,In
000863.png,DOC001,2,113,1,0.12,the
000864.png,DOC001,2,114,0,-0.12,context
000865.png,DOC001,2,115,0,-0.12,of
000866.png,DOC001,2,116,0,-0.12,"steganography,"
000867.png,DOC001,2,117,0,-0.12,the
000868.png,DOC001,2,118,0,-0.12,primary
000869.png,DOC001,2,119,0,-0.12,challenge
000870.png,DOC001,2,120,0,-0.12,is
000871.png,DOC001,2,121,0,-0.12,overcoming
000872.png,DOC001,2,122,0,-0.12,the
000873.png,DOC001,2,123,0,-0.12,physical
000874.png,DOC001,2,124,1,0.12,channel
000875.png,DOC001,2,125,0,-0.12,introduced
000876.png,DOC001,2,126,1,0.12,by
000877.png,DOC001,2,127,0,-0.12,printers
000878.png,DOC001,2,128,0,-0.12,and
000879.png,DOC001,2,129,1,0.12,smartphone
000880.png,DOC001,2,130,0,-0.12,cameras.
000881.png,DOC001,2,131,0,-0.12,This
000882.png,DOC001,2,132,1,0.12,requires
000883.png,DOC001,2,133,0,-0.12,highly
000884.png,DOC001,2,134,0,-0.12,error
000885.png,DOC001,2,135,0,-0.12,correction
000886.png,DOC001,2,136,1,0.12,"mechanisms,"
000887.png,DOC001,2,137,1,0.12,such
000888.png,DOC001,2,138,1,0.12,as
000889.png,DOC001,2,139,1,0.12,Reed-Solomon
000890.png,DOC001,2,140,1,0.12,"coding,"
000891.png,DOC001,2,141,0,-0.12,combined
000892.png,DOC001,2,142,0,-0.12,deep
000893.png,DOC001,2,143,0,-0.12,learning-based
000894.png,DOC001,2,144,1,0.12,document
000895.png,DOC001,2,145,1,0.12,dewarping
000896.png,DOC001,2,146,0,-0.12,and
000897.png,DOC001,2,147,1,0.12,residual
000898.png,DOC001,2,148,0,-0.12,feature
000899.png,DOC001,2,149,0,-0.12,extraction
000900.png,DOC001,2,150,0,-0.12,reliably
000901.png,DOC001,2,151,0,-0.12,recover
000902.png,DOC001,2,152,0,-0.12,the
000903.png,DOC001,2,153,0,-0.12,embedded
000904.png,DOC001,2,154,1,0.12,cryptographic
000905.png,DOC001,2,155,0,-0.12,QUESTION
000906.png,DOC001,2,156,0,-0.12,The
000907.png,DOC001,2,157,1,0.12,rapid
000908.png,DOC001,2,158,0,-0.12,advancement
000909.png,DOC001,2,159,1,0.12,of
000910.png,DOC001,2,160,0,-0.12,artificial
000911.png,DOC001,2,161,0,-0.12,intelligence
000912.png,DOC001,2,162,1,0.12,and
000913.png,DOC001,2,163,0,-0.12,machine
000914.png,DOC001,2,164,0,-0.12,has
000915.png,DOC001,2,165,0,-0.12,fundamentally
000916.png,DOC001,2,166,0,-0.12,altered
000917.png,DOC001,2,167,0,-0.12,the
000918.png,DOC001,2,168,1,0.12,landscape
000919.png,DOC001,2,169,1,0.12,of
000920.png,DOC001,2,170,0,-0.12,modern
000921.png,DOC001,2,171,0,-0.12,computing.
000922.png,DOC001,2,172,1,0.12,When
000923.png,DOC001,2,173,0,-0.12,scalable
000924.png,DOC001,2,174,0,-0.12,distributed
000925.png,DOC001,2,175,0,-0.12,"systems,"
000926.png,DOC001,2,176,1,0.12,engineers
000927.png,DOC001,2,177,1,0.12,must
000928.png,DOC001,2,178,0,-0.12,carefully
000929.png,DOC001,2,179,0,-0.12,consider
000930.png,DOC001,2,180,0,-0.12,the
000931.png,DOC001,2,181,1,0.12,between
000932.png,DOC001,2,182,0,-0.12,"latency,"
000933.png,DOC001,2,183,1,0.12,"throughput,"
000934.png,DOC001,2,184,0,-0.12,and
000935.png,DOC001,2,185,0,-0.12,fault
000936.png,DOC001,2,186,1,0.12,tolerance.
000937.png,DOC001,2,187,0,-0.12,In
000938.png,DOC001,2,188,0,-0.12,the
000939.png,DOC001,2,189,0,-0.12,context
000940.png,DOC001,2,190,0,-0.12,of
000941.png,DOC001,2,191,0,-0.12,"steganography,"
000942.png,DOC001,2,192,0,-0.12,the
000943.png,DOC001,2,193,0,-0.12,primary
000944.png,DOC001,2,194,1,0.12,challenge
000945.png,DOC001,2,195,0,-0.12,is
000946.png,DOC001,2,196,0,-0.12,overcoming
000947.png,DOC001,2,197,0,-0.12,the
000948.png,DOC001,2,198,1,0.12,physical
000949.png,DOC001,2,199,0,-0.12,channel
000950.png,DOC001,2,200,0,-0.12,introduced
000951.png,DOC001,2,201,0,-0.12,by
000952.png,DOC001,2,202,1,0.12,printers
000953.png,DOC001,2,203,0,-0.12,and
000954.png,DOC001,2,204,1,0.12,smartphone
000955.png,DOC001,2,205,1,0.12,cameras.
000956.png,DOC001,2,206,0,-0.12,This
000957.png,DOC001,2,207,0,-0.12,requires
000958.png,DOC001,2,208,0,-0.12,highly
000959.png,DOC001,2,209,0,-0.12,error
000960.png,DOC001,2,210,0,-0.12,correction
000961.png,DOC001,2,211,1,0.12,"mechanisms,"
000962.png,DOC001,2,212,0,-0.12,such
000963.png,DOC001,2,213,1,0.12,as
000964.png,DOC001,2,214,0,-0.12,Reed-Solomon
000965.png,DOC001,2,215,0,-0.12,"coding,"
000966.png,DOC001,2,216,0,-0.12,combined
000967.png,DOC001,2,217,0,-0.12,deep
000968.png,DOC001,2,218,0,-0.12,learning-based
000969.png,DOC001,2,219,0,-0.12,document
000970.png,DOC001,2,220,0,-0.12,dewarping
000971.png,DOC001,2,221,0,-0.12,and
000972.png,DOC001,2,222,0,-0.12,residual
000973.png,DOC001,2,223,0,-0.12,feature
000974.png,DOC001,2,224,1,0.12,extraction
000975.png,DOC001,2,225,0,-0.12,reliably
000976.png,DOC001,2,226,0,-0.12,recover
000977.png,DOC001,2,227,0,-0.12,the
000978.png,DOC001,2,228,0,-0.12,embedded
000979.png,DOC001,2,229,1,0.12,cryptographic
000980.png,DOC001,2,230,0,-0.12,QUESTION
000981.png,DOC001,2,231,1,0.12,The
000982.png,DOC001,2,232,0,-0.12,rapid
000983.png,DOC001,2,233,0,-0.12,advancement
000984.png,DOC001,2,234,0,-0.12,of
000985.png,DOC001,2,235,1,0.12,artificial
000986.png,DOC001,2,236,0,-0.12,intelligence
000987.png,DOC001,2,237,1,0.12,and
000988.png,DOC001,2,238,1,0.12,machine
000989.png,DOC001,2,239,0,-0.12,has
000990.png,DOC001,2,240,0,-0.12,fundamentally
000991.png,DOC001,2,241,0,-0.12,altered
000992.png,DOC001,2,242,0,-0.12,the
000993.png,DOC001,2,243,0,-0.12,landscape
000994.png,DOC001,2,244,0,-0.12,of
000995.png,DOC001,2,245,0,-0.12,modern
000996.png,DOC001,2,246,1,0.12,computing.
000997.png,DOC001,2,247,0,-0.12,When
000998.png,DOC001,2,248,1,0.12,scalable
000999.png,DOC001,2,249,0,-0.12,distributed
001000.png,DOC001,2,250,1,0.12,"systems,"
001001.png,DOC001,2,251,0,-0.12,engineers
001002.png,DOC001,2,252,0,-0.12,must
001003.png,DOC001,2,253,1,0.12,carefully
001004.png,DOC001,2,254,1,0.12,consider
001005.png,DOC001,2,255,0,-0.12,the
001006.png,DOC001,2,256,0,-0.12,between
001007.png,DOC001,2,257,0,-0.12,"latency,"
001008.png,DOC001,2,258,0,-0.12,"throughput,"
001009.png,DOC001,2,259,0,-0.12,and
001010.png,DOC001,2,260,1,0.12,fault
001011.png,DOC001,2,261,1,0.12,tolerance.
001012.png,DOC001,2,262,0,-0.12,In
001013.png,DOC001,2,263,0,-0.12,the
001014.png,DOC001,2,264,0,-0.12,context
001015.png,DOC001,2,265,0,-0.12,of
001016.png,DOC001,2,266,1,0.12,"steganography,"
001017.png,DOC001,2,267,1,0.12,the
001018.png,DOC001,2,268,0,-0.12,primary
001019.png,DOC001,2,269,0,-0.12,challenge
001020.png,DOC001,2,270,1,0.12,is
001021.png,DOC001,2,271,0,-0.12,overcoming
001022.png,DOC001,2,272,1,0.12,the
001023.png,DOC001,2,273,0,-0.12,physical
001024.png,DOC001,2,274,0,-0.12,channel
001025.png,DOC001,2,275,0,-0.12,introduced
001026.png,DOC001,2,276,0,-0.12,by
001027.png,DOC001,2,277,1,0.12,printers
001028.png,DOC001,2,278,0,-0.12,and
001029.png,DOC001,2,279,1,0.12,smartphone
001030.png,DOC001,2,280,1,0.12,cameras.
001031.png,DOC001,2,281,0,-0.12,This
001032.png,DOC001,2,282,1,0.12,requires
001033.png,DOC001,2,283,0,-0.12,highly
001034.png,DOC001,2,284,1,0.12,error
001035.png,DOC001,2,285,0,-0.12,correction
001036.png,DOC001,2,286,0,-0.12,"mechanisms,"
001037.png,DOC001,2,287,0,-0.12,such
001038.png,DOC001,2,288,0,-0.12,as
001039.png,DOC001,2,289,0,-0.12,Reed-Solomon
001040.png,DOC001,2,290,1,0.12,"coding,"
001041.png,DOC001,2,291,0,-0.12,combined
001042.png,DOC001,2,292,0,-0.12,deep
001043.png,DOC001,2,293,0,-0.12,learning-based
001044.png,DOC001,2,294,0,-0.12,document
001045.png,DOC001,2,295,0,-0.12,dewarping
001046.png,DOC001,2,296,0,-0.12,and
001047.png,DOC001,2,297,0,-0.12,residual
001048.png,DOC001,2,298,1,0.12,feature
001049.png,DOC001,2,299,0,-0.12,extraction
001050.png,DOC001,2,300,0,-0.12,reliably
001051.png,DOC001,2,301,0,-0.12,recover
001052.png,DOC001,2,302,0,-0.12,the
001053.png,DOC001,2,303,0,-0.12,embedded
001054.png,DOC001,2,304,0,-0.12,cryptographic
001055.png,DOC001,2,305,1,0.12,QUESTION
001056.png,DOC001,2,306,1,0.12,The
001057.png,DOC001,2,307,0,-0.12,rapid
001058.png,DOC001,2,308,0,-0.12,advancement
001059.png,DOC001,2,309,0,-0.12,of
001060.png,DOC001,2,310,0,-0.12,artificial
001061.png,DOC001,2,311,0,-0.12,intelligence
001062.png,DOC001,2,312,0,-0.12,and
001063.png,DOC001,2,313,1,0.12,machine
001064.png,DOC001,2,314,1,0.12,has
001065.png,DOC001,2,315,0,-0.12,fundamentally
001066.png,DOC001,2,316,0,-0.12,altered
001067.png,DOC001,2,317,0,-0.12,the
001068.png,DOC001,2,318,1,0.12,landscape
001069.png,DOC001,2,319,0,-0.12,of
001070.png,DOC001,2,320,0,-0.12,modern
001071.png,DOC001,2,321,1,0.12,computing.
001072.png,DOC001,2,322,0,-0.12,When
001073.png,DOC001,2,323,0,-0.12,scalable
001074.png,DOC001,2,324,0,-0.12,distributed
001075.png,DOC001,2,325,0,-0.12,"systems,"
001076.png,DOC001,2,326,0,-0.12,engineers
001077.png,DOC001,2,327,1,0.12,must
001078.png,DOC001,2,328,0,-0.12,carefully
001079.png,DOC001,2,329,0,-0.12,consider
001080.png,DOC001,2,330,0,-0.12,the
001081.png,DOC001,2,331,0,-0.12,between
001082.png,DOC001,2,332,0,-0.12,"latency,"
001083.png,DOC001,2,333,0,-0.12,"throughput,"
001084.png,DOC001,2,334,0,-0.12,and
001085.png,DOC001,2,335,1,0.12,fault
001086.png,DOC001,2,336,1,0.12,tolerance.
001087.png,DOC001,2,337,1,0.12,In
001088.png,DOC001,2,338,0,-0.12,the
001089.png,DOC001,2,339,1,0.12,context
001090.png,DOC001,2,340,0,-0.12,of
001091.png,DOC001,2,341,0,-0.12,"steganography,"
001092.png,DOC001,2,342,0,-0.12,the
001093.png,DOC001,2,343,1,0.12,primary
001094.png,DOC001,2,344,0,-0.12,challenge
001095.png,DOC001,2,345,0,-0.12,is
001096.png,DOC001,2,346,1,0.12,overcoming
001097.png,DOC001,2,347,0,-0.12,the
001098.png,DOC001,2,348,0,-0.12,physical
001099.png,DOC001,2,349,0,-0.12,channel
001100.png,DOC001,2,350,0,-0.12,introduced
001101.png,DOC001,2,351,0,-0.12,by
001102.png,DOC001,2,352,0,-0.12,printers
001103.png,DOC001,2,353,1,0.12,and
001104.png,DOC001,2,354,0,-0.12,smartphone
001105.png,DOC001,2,355,1,0.12,cameras.
001106.png,DOC001,2,356,0,-0.12,This
001107.png,DOC001,2,357,0,-0.12,requires
001108.png,DOC001,2,358,1,0.12,highly
001109.png,DOC001,2,359,1,0.12,error
001110.png,DOC001,2,360,0,-0.12,correction
001111.png,DOC001,2,361,0,-0.12,"mechanisms,"
001112.png,DOC001,2,362,0,-0.12,such
001113.png,DOC001,2,363,1,0.12,as
001114.png,DOC001,2,364,0,-0.12,Reed-Solomon
001115.png,DOC001,2,365,0,-0.12,"coding,"
001116.png,DOC001,2,366,1,0.12,combined
001117.png,DOC001,2,367,0,-0.12,deep
001118.png,DOC001,2,368,1,0.12,learning-based
001119.png,DOC001,2,369,0,-0.12,document
001120.png,DOC001,2,370,0,-0.12,dewarping
001121.png,DOC001,2,371,1,0.12,and
001122.png,DOC001,2,372,0,-0.12,residual
001123.png,DOC001,2,373,0,-0.12,feature
001124.png,DOC001,2,374,0,-0.12,extraction
001125.png,DOC001,3,0,0,-0.12,CONFIDENTIAL
001126.png,DOC001,3,1,0,-0.12,ENGINEERING
001127.png,DOC001,3,2,1,0.12,EXAM
001128.png,DOC001,3,3,1,0.12,-
001129.png,DOC001,3,4,0,-0.12,PAGE
001130.png,DOC001,3,5,0,-0.12,QUESTION
001131.png,DOC001,3,6,0,-0.12,The
001132.png,DOC001,3,7,0,-0.12,rapid
001133.png,DOC001,3,8,0,-0.12,advancement
001134.png,DOC001,3,9,0,-0.12,of
001135.png,DOC001,3,10,0,-0.12,artificial
001136.png,DOC001,3,11,1,0.12,intelligence
001137.png,DOC001,3,12,0,-0.12,and
001138.png,DOC001,3,13,0,-0.12,machine
001139.png,DOC001,3,14,1,0.12,has
